STA_LOC,RENT_ID,RENT_NO,RENT_NM,RENT_ID_NM,HOLD_NUM,STA_ADD1,STA_ADD2,STA_LAT,STA_LONG,START_INDEX,END_INDEX,RNUM
노원구,ST-1425,01681,현대6차 아파트,1681. 현대6차 아파트,12,서울특별시 노원구 중계로8길 20,현대6차 아파트,37.64580154,127.08226013,0,0,410
노원구,ST-1426,01682,중계종합사회복지관 교차로,1682. 중계종합사회복지관 교차로,13,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,,37.65745544,127.07554626,0,0,411
광진구,ST-1427,03510,중곡SK아파트앞,3510. 중곡SK아파트앞,10,서울특별시 광진구 용마산로32길 32,중곡SK아파트앞,37.56864929,127.08625031,0,0,412
광진구,ST-1428,03524,세종대학교,3524. 세종대학교,10,서울특별시 광진구 군자로 114,세종대학교,37.55023575,127.07382202,0,0,413
광진구,ST-1429,03523,건국대학교 과학관(이과대) 앞,3523. 건국대학교 과학관(이과대) 앞,10,서울특별시 광진구 능동로 120,건국대학교 과학관(이과대) 앞,37.54171753,127.08016968,0,0,414
종로구,ST-143,00327,낙원상가 옆,327. 낙원상가 옆,10,서울특별시 종로구 삼일대로 428,낙원상가 옆,37.57335663,126.98746490,0,0,415
종로구,ST-1432,00397,종묘공영주차장 건너편,397. 종묘공영주차장 건너편,13,서울특별시 종로구 종로 지하 200,종묘공영주차장 건너편,37.57048035,126.99663544,0,0,416
강남구,ST-1433,02388,강남구 도시관리공단,2388. 강남구 도시관리공단,18,서울특별시 강남구 삼성로 628,강남구 도시관리공단,37.51678467,127.05161285,0,0,417
도봉구,ST-1434,01728,서울북부지방법원,1728. 서울북부지방법원,10,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.67771912,127.04681396,0,0,418
중구,ST-1435,00398,을지로3가역 3번출구,398. 을지로3가역 3번출구,8,서울특별시 중구 을지로 지하 129,을지로3가역 3번출구,37.56655884,126.99243927,0,0,419
중구,ST-1436,00399,서울역 센트럴 자이아파트,399. 서울역 센트럴 자이아파트,15,서울특별시 중구 만리재로 175,서울역 센트럴 자이아파트,37.55410767,126.96540833,0,0,420
중구,ST-1437,00428,명보사거리,428. 명보사거리,10,서울특별시 중구 을지로 지하 129,명보사거리,37.56439972,126.99143219,0,0,421
중구,ST-1438,00429,송도병원,429. 송도병원,8,서울특별시 중구 다산로 59-1,송도병원,37.54988861,127.00734711,0,0,422
중구,ST-1439,00430,장충동먹자골목 앞,430. 장충동먹자골목 앞,6,서울특별시 중구 장충단로 193-1,,37.56212616,127.00625610,0,0,423
종로구,ST-144,00328,탑골공원 앞,328. 탑골공원 앞,11,서울특별시 종로구 종로 99,탑골공원 앞,37.57039642,126.98818970,0,0,424
중구,ST-1440,00431,청계천 영도교,431. 청계천 영도교,25,서울특별시 중구 청계천로 400 롯데캐슬베네치아,,37.57101440,127.01974487,0,0,425
용산구,ST-1441,00839,보광동 삼성리버빌아파트 앞,839. 보광동 삼성리버빌아파트 앞,10,서울특별시 용산구 보광로5길 40,보광동 삼성리버빌아파트 앞,37.52400970,127.00144958,0,0,426
용산구,ST-1442,00840,용산 파크타워 앞,840. 용산 파크타워 앞,10,서울특별시 용산구 서빙고로 67,용산 파크타워 앞,37.52365112,126.97026825,0,0,427
용산구,ST-1443,00841,신용산역 1번 출구,841. 신용산역 1번 출구,25,서울특별시 용산구 한강대로 100,신용산역 1번 출구,37.52960968,126.96887207,0,0,428
용산구,ST-1445,00843,이태원관광특구 입구(용산구청방향),843. 이태원관광특구 입구(용산구청방향),19,서울특별시 용산구 이태원로 134,녹사평역 광장,37.53379822,126.98867035,0,0,429
용산구,ST-1446,00844,이촌2동 동원베네스트 아파트 앞,844. 이촌2동 동원베네스트 아파트 앞,15,서울특별시 용산구 이촌로14길 7,이촌2동 동원베네스트 아파트 앞,37.52714920,126.95516205,0,0,430
동대문구,ST-1447,00652,답십리 래미안엘파인아파트 입구,652. 답십리 래미안엘파인아파트 입구,10,서울특별시 동대문구 사가정로 190,답십리 래미안엘파인아파트 입구,37.57653046,127.06594086,0,0,431
동대문구,ST-1449,00654,전농동 텃골공원,654. 전농동 텃골공원,10,서울특별시 동대문구 사가정로 65,전농동 텃골공원,37.57762146,127.05210876,0,0,432
종로구,ST-145,00329,청계2가 사거리 옆,329. 청계2가 사거리 옆,8,서울특별시 종로구 청계천로 93 파고다타워,,37.56848526,126.98788452,0,0,433
중랑구,ST-1451,01458,상봉터미널2,1458. 상봉터미널2,9,서울특별시 중랑구 용마산로115길 127,용마산로115길 127,37.59733963,127.09308624,0,0,434
중랑구,ST-1452,01459,용마한신아파트사거리,1459. 용마한신아파트사거리,6,서울특별시 중랑구 사가정로72길 26 한양수자인사가정파크,,37.57984543,127.09276581,0,0,435
성북구,ST-1454,01362,보문역6번출구 앞,1362. 보문역6번출구 앞,12,서울특별시 성북구 보문로 112-2,,37.58519745,127.01966858,0,0,436
성북구,ST-1455,01363,보문4교 인근,1363. 보문4교 인근,25,서울특별시 성북구 보문로22길 28,보문4교 인근,37.58375168,127.02194977,0,0,437
성북구,ST-1456,01364,성북동 치안센터 앞,1364. 성북동 치안센터 앞,10,서울특별시 성북구 성북로 25,성북동 치안센터 앞,37.59017181,127.00408936,0,0,438
성북구,ST-1457,01365,선잠단지 앞,1365. 선잠단지 앞,10,서울특별시 성북구 성북로 102-10,선잠단지 앞,37.59336090,126.99909210,0,0,439
성북구,ST-1458,01366,일신초등학교 옆,1366. 일신초등학교 옆,10,서울특별시 성북구 월곡로 74,일신초등학교 옆,37.59972000,127.04038239,0,0,440
성북구,ST-1459,01367,길음문화복합미디어센터,1367. 길음문화복합미디어센터,10,서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가,,37.60429764,127.02261353,0,0,441
중구,ST-146,00330,청계천 한빛광장,330. 청계천 한빛광장,10,서울특별시 중구 남대문로10길 33,삼각동 118,37.56816483,126.98497772,0,0,442
성북구,ST-1460,01368,성신여대입구 교차로,1368. 성신여대입구 교차로,10,서울특별시 성북구 동선동3가 230-1,,37.59139633,127.02015686,0,0,443
도봉구,ST-1461,01729,도봉한신아파트 버스정류장,1729. 도봉한신아파트 버스정류장,8,서울특별시 도봉구 도봉로 891,파리바게트앞,37.68400955,127.04579163,0,0,444
도봉구,ST-1462,01730,도봉산역 교차로 앞,1730. 도봉산역 교차로 앞,8,서울특별시 도봉구 도봉산길 10,도봉산역 교차로 앞,37.68759155,127.04550171,0,0,445
도봉구,ST-1463,01731,도봉고등학교 맞은편,1731. 도봉고등학교 맞은편,10,서울특별시 도봉구 도봉동 282-16,,37.68762970,127.04221344,0,0,446
도봉구,ST-1464,01732,방학역사거리,1732. 방학역사거리,10,서울특별시 도봉구 도봉로 707,우리은행 앞,37.66759872,127.04299927,0,0,447
도봉구,ST-1465,01733,방학사거리 (봄마당 앞),1733. 방학사거리 (봄마당 앞),12,서울특별시 도봉구 방학로 102,방학사거리 (봄마당 앞),37.66297913,127.04193878,0,0,448
도봉구,ST-1466,01734,쌍문현대1차아파트 108동 앞,1734. 쌍문현대1차아파트 108동 앞,10,서울특별시 도봉구 해등로 218,쌍문현대1차아파트 108동 앞,37.65814972,127.03266907,0,0,449
도봉구,ST-1467,01735,"도봉역 1,2번 출구사이 건너편","1735. 도봉역 1,2번 출구사이 건너편",13,서울특별시 도봉구 도봉로170길 2,"도봉역 1,2번 출구사이 건너편",37.67911911,127.04498291,0,0,450
도봉구,ST-1468,01736,버스정류장 앞,1736. 버스정류장 앞,12,서울특별시 도봉구 도봉로 528,버스정류장 앞,37.65224075,127.03706360,0,0,451
도봉구,ST-1469,01737,신창시장,1737. 신창시장,10,서울특별시 도봉구 덕릉로 249,하나은행 (창동점),37.63970184,127.03883362,0,0,452
중구,ST-147,00331,을지로2가 사거리 북측,331. 을지로2가 사거리 북측,10,서울특별시 중구 을지로 79,을지로2가 사거리 북측,37.56638336,126.98720551,0,0,453
도봉구,ST-1470,01738,창동주공17단지 상가앞,1738. 창동주공17단지 상가앞,10,서울특별시 도봉구 덕릉로 404,창동주공17단지 상가앞,37.64630890,127.05274200,0,0,454
도봉구,ST-1471,01739,창동한신,1739. 창동한신,5,서울특별시 도봉구 덕릉로60바길 21,창동한신,37.63885880,127.04117584,0,0,455
노원구,ST-1473,01683,노원문화예술회관,1683. 노원문화예술회관,5,서울특별시 노원구 중계로 181,노원문화예술회관,37.65045929,127.08088684,0,0,456
노원구,ST-1474,01684,태릉입구역 5번출구,1684. 태릉입구역 5번출구,20,서울특별시 노원구 동일로 986,태릉입구역 5번출구와 6번출구 사이,37.61832047,127.07563019,0,0,457
노원구,ST-1475,01685,불암고등학교 앞 횡단보도,1685. 불암고등학교 앞 횡단보도,6,서울특별시 노원구 중계로 155,불암고등학교 앞 횡단보도,37.64818954,127.08048248,0,0,458
노원구,ST-1476,01686,상계주공10단지 종합상가 앞,1686. 상계주공10단지 종합상가 앞,15,서울특별시 노원구 동일로227길 85,온수골사거리(스타벅스앞),37.66114044,127.05805206,0,0,459
은평구,ST-1479,00958,본 서부병원 버스정류장(은평 세무서 방면),958. 본 서부병원 버스정류장(은평 세무서 방면),13,서울특별시 은평구 은평로 136,신한은행 응암동 지점 앞,37.60036087,126.92281342,0,0,460
중구,ST-148,00332,을지로2가 사거리 남측,332. 을지로2가 사거리 남측,5,서울특별시 중구 을지로 100,을지로2가 사거리 남측,37.56599045,126.98779297,0,0,461
은평구,ST-1480,00959,구파발10단지 인근,959. 구파발10단지 인근,10,서울특별시 은평구 진관동 29-2,,37.64318466,126.91509247,0,0,462
은평구,ST-1481,00960,구파발역 환승센터,960. 구파발역 환승센터,15,서울특별시 은평구 진관2로 지하 15-25,구파발역 환승센터,37.63825226,126.91945648,0,0,463
은평구,ST-1482,00961,불광역 9번 출구,961. 불광역 9번 출구,8,서울특별시 은평구 통일로 732,불광역 9번 출구,37.61096954,126.92980957,0,0,464
은평구,ST-1483,00962,은평뉴타운 힐데스하임,962. 은평뉴타운 힐데스하임,10,서울특별시 은평구 진관2로 15-46,은평구 진관2로 15-46,37.63925934,126.91890717,0,0,465
은평구,ST-1484,00963,불광롯데캐슬아파트 앞,963. 불광롯데캐슬아파트 앞,13,서울특별시 은평구 불광로 64 불광롯데캐슬,,37.61280060,126.93217468,0,0,466
은평구,ST-1485,00964,북한산힐스테이트 7차아파트,964. 북한산힐스테이트 7차아파트,10,서울특별시 은평구 통일로 796 북한산 힐스테이트7차,,37.61654282,126.92512512,0,0,467
은평구,ST-1486,00965,서울특별시 은평병원,965. 서울특별시 은평병원,10,서울특별시 은평구 백련산로 90,서울특별시 은평병원,37.59347916,126.92318726,0,0,468
은평구,ST-1487,00966,서울혁신파크1,966. 서울혁신파크1,10,서울특별시 은평구 녹번동 7-4,,37.60944748,126.93467712,0,0,469
은평구,ST-1488,00967,서울혁신파크2,967. 서울혁신파크2,13,서울특별시 은평구 통일로 684 서울혁신파크,,37.60849762,126.93199921,0,0,470
은평구,ST-1489,00968,은평뉴타운 상림마을 13단지,968. 은평뉴타운 상림마을 13단지,7,서울특별시 은평구 진관4로 48-50,은평뉴타운 상림마을 13단지,37.64208984,126.92941284,0,0,471
종로구,ST-149,00333,창덕궁 매표소 앞,333. 창덕궁 매표소 앞,10,서울특별시 종로구 창경궁로 185,창덕궁 매표소 앞,37.57770538,126.99178314,0,0,472
은평구,ST-1490,00969,은평 지웰테라스,969. 은평 지웰테라스,9,서울특별시 은평구 진관4로 78-38 은평지웰 테라스,,37.64339447,126.93213654,0,0,473
서대문구,ST-1491,03103,홍제삼거리 북측,3103. 홍제삼거리 북측,8,서울특별시 서대문구 통일로 지하 440-1,홍제삼거리 북측,37.58670044,126.94676971,0,0,474
서대문구,ST-1492,03104,e편한세상 신촌4단지 앞,3104. e편한세상 신촌4단지 앞,13,서울특별시 마포구 신촌로 지하 270,e편한세상 신촌4단지 앞,37.55812836,126.95620728,0,0,475
서대문구,ST-1493,03105,홍은센트레빌 아파트 앞,3105. 홍은센트레빌 아파트 앞,9,서울특별시 서대문구 통일로 553,홍은센트레빌 아파트 앞,37.59714890,126.93852997,0,0,476
마포구,ST-1494,00432,마포중앙도서관,432. 마포중앙도서관,10,서울특별시 마포구 성산로 128,마포중앙도서관,37.56333923,126.90820312,0,0,477
양천구,ST-1495,00754,목동1단지아파트 118동 앞,754. 목동1단지아파트 118동 앞,10,서울특별시 양천구 목동서로 38,목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),37.54114151,126.87667847,0,0,478
양천구,ST-1496,00755,목동1단지아파트 상가 앞,755. 목동1단지아파트 상가 앞,7,서울특별시 양천구 목동서로 38,목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),37.53786850,126.88140869,0,0,479
양천구,ST-1497,00756,목동주차장,756. 목동주차장,15,서울특별시 양천구 목동동로 298,목동주차장,37.52667999,126.87616730,0,0,480
양천구,ST-1498,00757,신정이펜하우스 1단지아파트 입구 사거리,757. 신정이펜하우스 1단지아파트 입구 사거리,10,서울특별시 양천구 신정이펜1로 99,신정이펜하우스 1단지아파트 입구 사거리,37.51427841,126.82874298,0,0,481
양천구,ST-1499,00758,한사랑교회 앞,758. 한사랑교회 앞,13,서울특별시 양천구 목동동로 33,한사랑교회 앞,37.51472092,126.85919952,0,0,482
마포구,ST-15,00111,상수역 2번출구 앞,111. 상수역 2번출구 앞,10,서울특별시 마포구 와우산로 40,309-10,37.54787064,126.92353058,0,0,483
종로구,ST-150,00334,종로3가역 2번출구 뒤,334. 종로3가역 2번출구 뒤,10,서울특별시 종로구 종로 지하129,종로3가역 2번출구 뒤,37.57059860,126.99179077,0,0,484
양천구,ST-1500,00759,보아스아파트 앞,759. 보아스아파트 앞,10,서울특별시 양천구 오목로3길 32,보아스아파트 앞,37.52407074,126.83860016,0,0,485
양천구,ST-1501,00760,잣절보도육교 아래,760. 잣절보도육교 아래,10,서울특별시 양천구 남부순환로 699,잣절보도육교 아래,37.50682068,126.84429932,0,0,486
양천구,ST-1503,00762,오목로 무중력지대 앞,762. 오목로 무중력지대 앞,10,서울특별시 양천구 신목로 126,,37.52474213,126.87766266,0,0,487
양천구,ST-1504,00763,목동11단지 아파트,763. 목동11단지 아파트,10,서울특별시 양천구 목동동로 10,목동11단지 아파트,37.51065826,126.85916138,0,0,488
양천구,ST-1505,00764,목동청소년수련관,764. 목동청소년수련관,30,서울특별시 양천구 목동동로 323,목동자전거무료대여소,37.53102875,126.87589264,0,0,489
강서구,ST-1506,01169,염창역 1번 출구,1169. 염창역 1번 출구,8,서울특별시 강서구 공항대로 625,염창역 1번 출구,37.54719925,126.87448883,0,0,490
강서구,ST-1507,01170,강서구보건소,1170. 강서구보건소,11,서울특별시 강서구 공항대로 571,강서구보건소 (삼성디지털 프라자),37.54917908,126.86879730,0,0,491
강서구,ST-1508,01171,염창동 새마을금고 건너편,1171. 염창동 새마을금고 건너편,8,서울특별시 강서구 양천로 696,염창동 새마을금고 건너편 (모닝글로리),37.55004883,126.87316132,0,0,492
강서구,ST-1509,01172,가양3동 주민센터,1172. 가양3동 주민센터,8,서울특별시 강서구 허준로 202,가양3동 주민센터,37.56124878,126.86058044,0,0,493
종로구,ST-151,00335,종로3가역 15번출구 뒤,335. 종로3가역 15번출구 뒤,10,서울특별시 종로구 종로 128-2 가로판매대,,37.57019424,126.99165344,0,0,494
강서구,ST-1510,01173,강서구청사거리(SH타워),1173. 강서구청사거리(SH타워),15,서울특별시 강서구 공항대로 411,강서구청사거리(SH타워),37.55673599,126.85307312,0,0,495
강서구,ST-1511,01174,강서구청사거리(부민병원),1174. 강서구청사거리(부민병원),9,서울특별시 강서구 공항대로 389 부민병원,,37.55661392,126.85116577,0,0,496
강서구,ST-1512,01175,대한항공 인력개발센터,1175. 대한항공 인력개발센터,15,서울특별시 강서구 공항대로 453,대한항공 인력개발센터,37.55437851,126.85753632,0,0,497
강서구,ST-1514,01177,수명중․고교,1177. 수명중․고교,15,서울특별시 강서구 수명로1길 16,마곡수명산파크4단지아파트 401동 앞,37.55010986,126.82367706,0,0,498
